belongs_to_collection,budget,original_language,popularity,production_countries,runtime,tagline,revenue,release_year,release_month,budget_year_ratio,all_genres
1,8000000,7,3.8516529999999998,164,112.0,1,53086,2014,2,1.9722912798099501,435
1,40000000,7,16.478036,275,138.0,0,251171807,2013,12,9.871256603562191,391
0,210000000,7,0.867943,73,104.0,0,459359555,2006,5,52.18641185118622,83
1,0,7,6.1756269999999995,275,109.0,1,20240128,1990,2,0.0,435
1,0,7,5.2799190000000005,275,108.0,1,20642922,1975,3,0.0,39
0,30000000,17,7.857666,239,115.0,1,17137302,2013,9,7.403442452671643,303
1,12,7,5.799628,31,119.0,0,23,2003,9,2.991020209575801e-06,527
1,0,8,6.715019,162,103.0,0,1535558,1997,10,0.0,481
1,15000000,7,11.440947999999999,42,100.0,0,133432856,2011,5,3.709087833919905,348
1,7000000,7,4.955317,275,103.0,0,573335,2015,10,1.7240423868135386,480
1,2300000,7,2.01799,275,107.0,0,11000000,1951,7,0.6042453225500939,523
1,20000000,7,11.069678999999999,213,133.0,0,13204291,2008,7,4.960238726369423,480
1,0,27,0.217441,266,90.0,1,320395,2014,3,0.0,515
1,5000000,7,0.8897450000000001,0,110.0,0,125400,1987,10,1.2664098218693274,480
1,15000000,7,9.288013000000001,275,99.0,0,40105542,2009,9,3.71647645327237,305
1,12000,7,5.738871,275,93.0,0,6000000,1972,3,0.0030857975140815225,312
1,0,7,2.0364400000000002,275,86.0,0,849915,1985,3,0.0,207
0,700000,7,8.407369000000001,275,94.0,0,3000000,1958,7,0.18258818226682708,467
1,35000000,7,8.33756,275,123.0,0,69823199,2008,3,8.68041777114649,391
1,7000000,7,7.523097999999999,185,93.0,0,54600000,2005,9,1.7412827034657745,455
1,0,7,2.1157529999999998,275,108.0,0,6488144,1990,2,0.0,94
1,0,7,2.06066,88,150.0,1,355962,2005,11,0.0,337
1,105000000,7,13.993770000000001,276,109.0,0,266000000,2008,2,26.04125331343947,43
1,0,7,0.100465,0,88.0,0,251058,2001,9,0.0,305
1,80000000,7,11.35779,81,110.0,0,230685453,2008,6,19.84095490547769,125
1,3000000,29,0.702712,174,99.0,1,4800080,2010,12,0.742555877329769,435
1,0,7,9.296024000000001,275,110.0,0,49998613,1987,6,0.0,356
1,0,7,6.073468,222,95.0,0,15429177,1991,4,0.0,419
1,0,7,7.597475,204,93.0,1,200406,2014,4,0.0,486
0,48000000,7,6.744680000000001,82,101.0,0,112462508,2010,1,11.880894037276304,356
0,30000000,7,12.840798,181,131.0,0,152427960,1985,5,7.61377840097964,84
1,0,7,6.1220669999999995,275,102.0,1,1179002,1997,1,0.0,153
1,180000000,7,11.481378999999999,222,113.0,0,372234864,2007,12,44.68664606612283,264
1,0,7,0.077653,250,75.0,1,67821,2011,4,0.0,429
1,0,8,7.131568,170,148.0,0,25147786,2010,10,0.0,435
1,6500000,7,4.136105000000001,275,96.0,0,1548955,2004,7,1.6185194481296887,480
1,56000000,7,5.374562999999999,275,214.0,0,12923936,2003,2,13.958094311353738,461
1,0,11,2.156134,176,90.0,1,3462,2012,11,0.0,305
1,12000000,7,16.415498,275,154.0,0,39673162,1997,12,3.0090202905760743,317
1,592,7,0.286719,275,137.0,1,1,1925,8,0.00015975712599089223,480
1,0,7,3.267026,275,89.0,1,15240456,2011,4,0.0,240
1,0,7,4.010441,275,96.0,1,2043704,2006,1,0.0,486
1,12000000,7,9.363482000000001,275,106.0,0,32248241,2015,1,2.9555012345374947,532
0,5000000,7,8.898522999999999,275,84.0,0,86362372,2014,1,1.2326820498812188,520
1,31115000,7,8.591238,87,248.0,0,71000000,1963,6,8.074752249265513,459
1,0,7,1.2187629999999998,0,100.0,0,6000000,2005,11,0.0,371
0,65000000,7,9.170332,275,145.0,0,415252786,2008,5,16.120775860700626,348
1,0,7,0.009961,222,87.0,0,311245,1992,5,0.0,321
0,28000000,7,9.765122999999999,222,127.0,0,195312802,1981,6,7.134919544863482,84
1,26400000,30,4.330396,233,155.0,1,62000000,2010,10,6.5344917205019675,109
0,25000000,7,11.872997,67,93.0,0,117719158,2006,2,6.212668077522169,512
1,28000000,7,8.808328,39,137.0,0,1749201,2013,9,6.909879622493533,480
1,65000000,7,13.268483999999999,222,159.0,0,162091208,1999,7,16.26626219563008,473
1,0,7,3.743212,275,106.0,0,50892160,1995,8,0.0,305
1,0,7,5.426921,275,105.0,0,51854875,2012,8,0.0,323
0,175000000,7,9.156877,275,96.0,0,173000000,2007,6,43.44535034206386,356
0,83000000,7,6.053595,275,90.0,0,59468275,2000,4,20.75,361
1,40000000,7,10.395472,275,117.0,0,123494610,2014,5,9.86145639904975,305
0,28000000,7,13.162168,275,123.0,1,14051384,1998,2,7.014021028035042,99
1,10000000,7,5.402262,275,105.0,0,25196249,1991,6,2.5226527914036065,355
1,20000000,7,12.392754,275,115.0,0,20211394,2008,9,4.960238726369423,412
0,1500000,7,6.241185,275,101.0,0,22812411,1984,11,0.3810727757544225,85
1,30000000,7,5.1883989999999995,275,106.0,0,24048000,1995,8,7.537641095219251,139
1,0,7,7.834161,275,80.0,0,1100000,2015,6,0.0,383
1,1000000,7,2.3923669999999997,275,78.0,0,10018,2006,4,0.24850672310088678,408
0,40000000,7,7.156060000000001,275,98.0,0,26155781,2004,4,9.960119680798085,319
0,0,7,7.798615,222,108.0,0,20471382,1981,3,0.0,469
1,1500000,7,4.1732309999999995,275,111.0,0,712294,2005,3,0.3731320078855231,435
1,0,7,8.471414999999999,57,86.0,1,4069826,2013,5,0.0,321
1,25000000,7,1.8622150000000002,15,117.0,0,20719451,2009,10,6.194127422120617,480
1,0,13,1.479018,233,138.0,1,204,2006,3,0.0,306
1,5000000,7,8.966128999999999,275,92.0,1,6700000,2016,9,1.230237465356513,480
1,35000000,7,10.08043,82,100.0,0,85416905,2008,10,8.68041777114649,1
1,0,8,8.164311999999999,162,128.0,1,2628241,2001,8,0.0,480
1,0,7,1.6557939999999998,268,122.0,0,14836,2012,2,0.0,435
1,6500000,7,9.3806,275,105.0,0,31899000,1980,6,1.6579940822365065,515
1,0,7,4.322544000000001,275,126.0,0,50021959,1994,4,0.0,480
1,40000000,7,12.330249,275,138.0,1,243240178,1992,12,10.080482572861728,435
1,855000,7,1.121417,275,96.0,0,1200000,1943,5,0.22647512786573812,534
0,42000000,7,14.007329,275,104.0,0,119946358,1990,10,10.60579278301053,435
1,4000000,7,0.7376020000000001,275,90.0,0,389503,1995,1,1.0050188126959,111
1,500000,7,1.946823,275,87.0,1,500000,2012,6,0.12351339280420855,305
1,24000000,7,9.526781,275,126.0,0,88545092,1999,12,6.0060045030018765,435
1,0,7,2.065029,275,85.0,0,35456,2010,4,0.0,432
1,0,7,5.244654,275,118.0,0,42647449,2006,1,0.0,435
1,28000000,7,8.318954,275,114.0,0,103173635,1988,12,7.0847620936888935,348
1,0,11,0.35233000000000003,200,91.0,1,7406,2002,5,0.0,471
1,9000000,7,15.236541,232,111.0,0,7936012,1985,11,2.2841335202938917,194
1,0,7,9.609726,275,108.0,0,11650,2013,2,0.0,110
1,58000000,7,9.508061,275,127.0,0,25928721,1984,12,14.73481399583767,401
1,85000000,7,8.338675,275,115.0,0,208076205,2012,2,20.997276776715452,194
1,0,7,7.745083,275,90.0,0,343341,2013,8,0.0,480
1,8500000,7,6.911759,124,90.0,1,7500000,2014,9,2.095559484798072,84
1,9000000,7,0.941383,275,100.0,0,10364904,1984,10,2.286436654526535,408
0,120000000,7,3.9182870000000003,222,126.0,0,415440673,2013,7,29.613769810686573,69
1,5952000,7,7.9450389999999995,60,87.0,0,2120439,1983,2,1.513622218509372,513
1,2300000,7,4.806374,275,100.0,0,20000000,1979,5,0.5872678791790812,321
1,2000000,27,0.74156,266,207.0,1,393816,2011,12,0.494545044522654,305
1,80000000,7,10.385757,275,114.0,0,52099090,2016,1,19.683799445704206,148
1,10000000,7,1.192891,275,85.0,1,9069,2009,10,2.4776509688482466,305
0,40000000,7,9.800232000000001,82,117.0,0,30199105,2000,8,10.0,32
0,11715578,2,6.004257,224,108.0,0,21888598,2008,12,2.9056031848700816,146
1,10000000,7,5.872794,275,83.0,0,4417580,2011,9,2.47272522261327,321
1,0,7,3.199976,275,112.0,0,23042200,1993,9,0.0,435
0,54000000,7,10.301621,222,127.0,0,190458706,1980,12,13.774104683195592,69
1,0,7,1.881932,204,98.0,0,4176932,1994,1,0.0,480
1,70000000,7,9.756289,275,104.0,0,225990978,2008,12,17.36083554229298,305
1,1379375,26,2.214179,51,108.0,1,105097,2015,1,0.3397287096158464,455
1,40000000,7,11.690781,102,140.0,0,357852395,2010,6,9.900745031063588,40
1,0,13,5.584308,233,186.0,1,13200241,2003,11,0.0,321
1,10000000,7,5.611184,275,104.0,0,21486757,1988,8,2.530272176317462,317
0,1900000,13,2.004745,233,123.0,1,5900000,2005,7,0.4726338766549959,127
0,5000000,7,6.199806,275,88.0,0,17768757,1988,10,1.265136088158731,520
1,37000000,7,3.7428239999999997,275,118.0,0,6482195,1997,10,9.277812562609563,79
1,4000000,30,0.372987,233,160.0,1,6000000,2011,1,0.989090089045308,162
1,0,7,6.0955,275,75.0,0,4571025,2014,8,0.0,89
1,67000000,7,11.845918,275,101.0,0,47267001,1996,9,16.817201537343223,131
1,65000000,7,13.257467000000002,275,120.0,0,235666219,2015,5,16.00896502041143,94
1,50000000,7,18.022579,245,144.0,0,69411370,2016,1,12.30237465356513,149
1,19000000,7,4.347079,275,105.0,0,44332015,1997,8,4.764282126745451,385
1,60000000,7,13.469862,275,100.0,0,119940815,2003,9,14.955101047879005,317
1,27000000,7,12.851984,31,100.0,0,27200316,1998,2,6.76352027703379,525
1,0,7,0.43491,275,97.0,0,16928137,1978,2,0.0,385
0,0,7,8.500628,275,89.0,1,1250712,1991,1,0.0,2
0,10000000,7,10.414363,151,90.0,0,59217789,2001,7,2.497501873750781,520
0,35000000,7,13.495247,275,93.0,0,19165560,1998,4,8.767526285043802,179
1,80000000,7,5.228837,31,99.0,0,15071514,2007,8,19.86073158494348,532
1,4000000,7,2.1486549999999998,275,90.0,0,18591272,2002,12,0.998002996004994,142
0,0,7,12.140733,275,78.0,0,11348324,1995,12,0.0,207
1,1114000,7,2.886254,275,99.0,1,2610000,1933,12,0.29814084826691584,459
1,0,27,1.592152,266,89.0,1,121129,2007,6,0.0,486
0,5000000,27,0.19153900000000001,266,113.0,1,340312,2002,8,1.2475037450062425,126
1,5000000,7,0.011574,0,83.0,1,8153677,1989,8,1.2638642751321307,436
0,30000000,7,12.308007,275,107.0,0,70200000,1989,6,7.583185650792784,83
0,45000000,7,10.869056,82,83.0,0,141220678,2001,7,11.238758431878514,305
1,0,7,0.444226,0,100.0,1,100544,1998,3,0.0,435
1,100000000,7,16.382422000000002,275,180.0,0,392000694,2013,12,24.678141508905476,307
1,40000000,7,6.715263,275,110.0,0,136000000,2010,3,9.900745031063588,1
1,25000000,7,51.645403,275,142.0,0,28341469,1994,9,6.287669427540394,391
1,15000000,7,7.06378,3,106.0,0,8138788,2012,9,3.7054017841262565,435
0,170000000,7,53.291601,222,121.0,0,773328629,2014,7,41.91118969596144,82
1,35000000,7,7.102075999999999,31,91.0,0,69307224,2007,7,8.689070068412773,305
1,0,7,5.993691,275,101.0,0,5741608,2007,9,0.0,348
1,0,7,18.577504,43,100.0,1,260354,2016,10,0.0,435
1,42000000,7,10.528172999999999,275,102.0,0,46221189,2012,1,10.375124995553518,140
1,0,7,5.3255300000000005,275,96.0,1,7897645,2003,9,0.0,321
0,20000000,7,10.044642,275,96.0,0,34560577,2009,4,4.955301937696493,140
1,3196621,5,6.7046589999999995,117,116.0,1,25513752,2015,10,0.7873014426540401,305
0,1000000,7,7.314536,275,95.0,1,10499694,1985,8,0.25379261336598796,2
1,440141,31,0.815203,233,160.0,1,2640850,2007,9,0.1092690282566076,435
1,18000000,7,8.868558,275,129.0,1,23000000,1980,11,4.591368227731864,435
0,13000000,7,14.310479,275,84.0,0,35763605,1990,11,3.282745385217545,462
0,1200000,7,8.699428,222,100.0,0,112892319,1975,8,0.3076430059285371,375
1,2000000,7,0.632261,275,106.0,0,4000000,1938,5,0.5325034799102412,472
1,4,7,1.914697,275,89.0,0,25,1932,12,1.0716321815430646e-06,482
1,0,7,7.655603,275,122.0,0,15309302,2006,1,0.0,391
1,32000000,7,5.575991999999999,275,123.0,0,152036382,1996,7,8.03209625664154,450
1,207000000,7,19.761164,148,187.0,0,550000000,2005,12,51.49221708820219,39
1,52000000,7,18.761467,275,140.0,0,355237933,1995,6,13.065244565046703,435
1,120000,19,0.48542399999999997,233,130.0,0,130000,2012,5,0.02964321427301005,527
0,15000000,7,11.672701,275,126.0,0,43848069,1987,12,3.799229465607982,391
1,25000000,7,4.439325,222,102.0,0,10113733,2002,10,6.2375187250312125,474
1,0,7,9.04083,275,104.0,0,9234510,2007,9,0.0,400
1,0,7,5.121894,275,105.0,1,262921,2016,4,0.0,345
0,60000000,7,0.452934,65,97.0,0,300228084,2010,9,14.85111754659538,77
1,8000000,7,12.357072,82,97.0,0,29010817,2009,1,1.9821207750785972,305
1,130000000,7,19.201504,258,107.0,0,371940071,2011,10,32.14542789397251,214
1,75000000,7,11.34706,151,138.0,0,114660784,2002,3,18.71255617509364,176
1,2627000,7,0.662665,275,120.0,0,5363000,1944,3,0.6951324323866619,482
1,8000000,7,6.1676459999999995,275,104.0,0,10130000,2011,4,1.978180178090616,305
1,0,7,6.634939,137,92.0,0,6455530,1982,11,0.0,296
1,53000000,7,11.911173,275,94.0,0,139804348,1997,11,13.289839616710996,295
1,4000000,7,11.457298,275,93.0,0,22490039,1979,2,1.021335442050576,35
1,0,7,1.6561150000000002,206,110.0,0,1494399,1990,12,0.0,435
1,40000000,35,5.361771,99,111.0,1,385284817,2015,7,9.851670781791649,114
1,0,7,1.217192,121,91.0,0,258464,1998,11,0.0,348
0,134000,7,5.110716,275,73.0,0,4000000,1942,12,0.03553091136257333,469
1,18000000,7,8.435642,275,126.0,0,57096190,2007,11,4.468664606612283,519
1,40000000,7,11.100597,275,119.0,0,285176741,2005,7,9.950186876947283,385
1,0,7,4.607583,275,106.0,0,239894,1999,10,0.0,480
0,105000000,7,10.640864,275,105.0,0,347434178,2013,7,25.912048584350753,282
1,28000000,7,10.850442,48,128.0,0,8555008,2013,10,6.909879622493533,486
1,35000000,7,7.85217,275,101.0,0,32483410,2008,1,8.68041777114649,435
0,40000000,7,9.738371,275,116.0,0,161834276,2000,2,10.0,512
0,75000000,7,20.40426,151,108.0,0,288500217,2004,7,18.675224401496408,162
1,0,7,4.84886,275,87.0,0,6861102,2011,2,0.0,305
1,25000000,2,6.636514,99,100.0,0,129115,2014,10,6.163410249406094,140
1,44000000,7,14.526048999999999,275,112.0,0,12342632,2014,12,10.847602038954726,93
1,2000000,8,5.958138,248,154.0,0,20908467,2000,6,0.5,486
1,40000000,7,8.695893,275,87.0,0,46471023,2009,10,9.910603875392987,200
0,2000000,17,2.894009,241,87.0,0,4100000,1984,12,0.5080970343392299,154
1,7500000,7,6.1195900000000005,31,97.0,0,143000,2005,4,1.8656600394276155,179
0,0,7,7.851263,275,115.0,0,10878107,1963,12,0.0,306
1,25000000,7,10.653446,238,98.0,0,15704614,1989,3,6.319321375660653,78
1,0,7,7.046825,156,129.0,0,1822250,2014,10,0.0,461
1,50000000,7,6.506572,133,121.0,0,49111202,2006,9,12.425336155044338,435
1,1000000,27,0.594488,266,112.0,1,404785,2007,4,0.2482591448117935,331
1,2900000,7,7.202832000000001,275,86.0,0,74918,2013,3,0.7156661037582589,520
1,0,7,0.14603,204,90.0,1,4542,2009,8,0.0,429
1,0,7,1.228145,275,98.0,0,1501785,1991,9,0.0,194
1,17000000,7,7.290872,275,113.0,0,17185632,1987,3,4.305793394355713,515
1,0,27,0.245606,266,75.0,1,263000,2016,10,0.0,305
0,29000000,7,8.843364999999999,275,102.0,0,98185582,2003,9,7.228298839808186,1
0,11000000,7,5.304376,275,107.0,0,49797148,1989,2,2.7805014052906873,305
1,2000000,7,2.1866830000000004,275,96.0,0,2506446,2002,8,0.499001498002497,348
1,0,18,1.95315,243,102.0,0,3848034,2008,1,0.0,321
0,6000000,7,5.648114,275,97.0,0,5844868,1986,2,1.5212225761600082,181
1,0,7,2.481504,204,105.0,0,11000000,1980,9,0.0,419
1,15000000,7,9.117934,203,121.0,0,12036149,2005,11,3.731320078855231,237
1,5000000,7,8.698042999999998,275,104.0,0,44030246,2013,9,1.233907075445274,511
1,1243000,7,3.803268,275,106.0,0,2841000,1948,12,0.32756178083982307,165
1,50000000,7,12.280827,82,101.0,0,79958599,2001,3,12.487509368753903,140
1,10,7,1.1458059999999999,275,98.0,0,18,1993,10,2.517592305633692e-06,411
1,40000000,7,5.446745,275,91.0,0,22044277,2012,3,9.881071424336684,321
0,0,11,0.960569,275,98.0,0,168180,1993,9,0.0,512
1,67000000,7,8.920544999999999,183,102.0,0,25303038,2007,4,16.633362702390166,73
1,0,2,2.711041,224,118.0,1,2802459,2011,9,0.0,435
1,0,7,0.075409,241,90.0,1,10068,2009,3,0.0,422
1,0,7,1.068288,62,79.0,0,127251,1996,7,0.0,480
0,140000000,7,47.326665000000006,275,143.0,0,655011224,2003,7,34.89523577838435,65
1,120000,11,5.648187,176,97.0,0,182857,1964,8,0.031109875933814778,407
0,550000,7,12.146747,275,95.0,0,59754601,1980,5,0.14029180695847362,511
1,13500000,7,8.995603,236,124.0,0,19255873,2013,1,3.3315491037022396,403
1,134005,7,2.003832,92,104.0,1,1332231,2011,7,0.033135754345629126,455
1,9900000,7,25.869882999999998,275,88.0,0,157100845,2016,8,2.4358701814058956,416
0,15000000,7,11.247957000000001,275,86.0,0,107217396,1994,2,3.7726016565242366,383
1,0,7,3.508075,222,93.0,0,45703,1999,1,0.0,305
1,8000000,7,5.284805,60,91.0,0,426224,2006,9,1.9880537848070943,341
1,531374,7,7.9704619999999995,275,96.0,0,1103757,1939,3,0.14133335957641538,275
1,8000000,7,4.5186459999999995,275,99.0,0,908847,2007,9,1.986073158494348,142
0,50000000,7,16.158179999999998,275,110.0,0,161451538,2005,3,12.437733596184103,469
1,5000000,7,8.591834,241,121.0,1,502758,1985,5,1.2689630668299399,435
1,3000000,30,1.036233,210,157.0,1,12000000,2010,2,0.742555877329769,480
0,135000000,7,12.130127,222,128.0,0,361832400,1999,11,33.783775329385556,84
1,0,7,5.997712,275,114.0,0,24760338,1993,8,0.0,435
1,9000000,7,6.842274000000001,275,119.0,0,25000000,1976,6,2.304987788686915,80
1,15000000,7,6.7773259999999995,275,97.0,0,37930465,2012,9,3.7054017841262565,421
1,100000000,7,6.919314,82,115.0,0,242295562,1996,6,25.10030080200481,157
1,31000000,7,6.499680000000001,275,117.0,0,185260553,1996,3,7.781093248621492,305
1,344,7,0.158651,260,104.0,0,4,2001,9,8.591406445702687e-05,385
1,21000000,7,14.074906,275,117.0,1,10011050,2002,9,5.239515729026219,480
1,0,7,1.026053,275,96.0,0,2346150,1990,1,0.0,30
1,12000000,7,11.110375999999999,275,197.0,0,60000000,1960,10,3.123698458975427,146
0,70000000,7,10.978188000000001,275,120.0,0,161025640,2013,3,17.274699056233835,194
1,0,7,4.248105000000001,275,120.0,1,166775,2014,9,0.0,435
1,10000000,7,6.589303999999999,203,105.0,0,45742101,2005,5,2.487546719236821,346
1,33000000,7,12.237571,275,98.0,0,77068246,2016,7,8.119567271352986,305
0,160000000,7,11.268531,275,121.0,0,164508066,1997,6,40.12027054101433,84
0,200000000,7,185.33099199999998,275,137.0,0,863416141,2017,4,49.1607159668352,29
0,60000000,7,8.142251,275,87.0,0,93375151,2001,7,14.985011242504685,355
1,7000000,7,11.370288,82,164.0,1,8373585,1988,8,1.7711905234222234,435
1,0,16,1.051148,0,94.0,1,13983,2013,9,0.0,435
0,20000000,7,14.27281,275,86.0,0,78378744,2013,4,4.935628301781096,305
1,27000000,7,10.956665,222,101.0,0,129000000,2002,4,6.736520223033709,348
0,24000000,7,13.765241,203,89.0,0,99965753,2007,11,5.958219475483044,131
1,42000000,7,5.510805,244,100.0,0,11087569,2010,12,10.395782282616766,72
0,160000000,7,12.643312,116,132.0,0,300257475,2004,5,39.84047872319234,76
0,380000000,7,27.88772,275,136.0,0,1045713802,2011,5,93.96355845930425,65
0,0,7,5.612379,275,84.0,0,11567217,1989,3,0.0,306
1,25000000,7,6.036408,275,113.0,0,1037335,2009,2,6.194127422120617,391
0,1700000,7,12.843375,275,88.0,0,9700000,1972,6,0.4371546478282157,189
1,60000000,7,8.581558,275,113.0,0,105200903,2013,1,14.806884905343287,131
1,0,7,3.451518,192,101.0,0,4291965,2006,10,0.0,162
1,30000000,7,19.511221,275,121.0,0,84025816,2015,9,7.388753086343737,129
0,2000000,7,10.650752,275,128.0,0,4905000,1960,10,0.5206164098292378,538
0,5000000,7,5.874458,275,88.0,0,15179302,2013,2,1.233907075445274,520
1,0,7,1.797462,60,96.0,0,551281,1996,3,0.0,162
1,8000000,7,9.631158000000001,275,90.0,0,22433275,1988,7,2.02421774105397,355
1,0,7,2.643111,275,91.0,0,181107,2012,6,0.0,422
0,3200000,7,11.504558,275,136.0,0,33395426,1968,6,0.8262277744728667,463
1,0,7,8.761268,231,90.0,1,22707064,2008,2,0.0,385
0,40000000,7,7.622875,275,99.0,0,138259062,2006,1,9.94026892403547,306
1,5000000,27,0.414793,266,0.0,1,3919731,2006,10,1.2425336155044338,186
1,27000000,7,7.436000999999999,275,80.0,0,13670688,1994,11,6.790682981743626,298
1,10000000,7,4.468247,275,84.0,0,20342161,2007,2,2.482591448117935,14
1,0,8,1.021641,161,88.0,1,519204,1979,11,0.0,231
1,3000000,27,0.8782549999999999,267,99.0,1,9713500,2008,9,0.7440358089554134,305
1,14000000,7,9.071127,275,100.0,0,19800000,1995,10,3.5175658444356506,377
1,68000000,7,7.694847,275,136.0,0,75715436,2003,3,16.949114520929538,468
1,8000000,7,15.206957000000001,275,89.0,0,52287414,1986,8,2.028296768213344,391
1,50000000,7,6.936677,275,119.0,0,34808403,2004,12,12.450149600997605,219
1,3500159,7,6.262677,136,112.0,0,76578641,2002,4,0.8732922921234609,348
1,0,7,10.03628,68,106.0,0,17671101,2015,10,0.0,515
0,11000000,7,11.333125,275,106.0,0,153083102,1984,6,2.794533688865765,364
1,0,7,7.817811,275,127.0,1,38290723,1995,1,0.0,407
0,600000,7,6.854576,275,95.0,0,185898,1994,1,0.15090406626096947,380
1,60000000,7,12.975936,275,124.0,1,101134059,2015,12,14.777506172687474,321
1,14000000,7,14.443361999999999,275,108.0,0,10076790,2014,10,3.4515097396674124,533
1,50000000,7,15.874491,275,107.0,0,60209334,1996,8,12.550150401002405,161
0,103000000,7,25.085639,275,100.0,0,362000072,2013,5,25.418485754172643,305
1,0,7,6.969947,57,84.0,0,2500431,2015,8,0.0,305
1,658000,7,9.072006,275,90.0,0,23800000,1953,4,0.17251283293600325,414
1,4000000,7,11.223033000000001,178,118.0,0,15656193,2015,10,0.9851670781791649,349
0,2500000,7,0.46335,275,100.0,0,71904,2007,8,0.6206478620294837,435
0,24000000,7,12.596956,275,119.0,0,133000000,1986,11,6.084890304640033,272
1,0,16,4.709454,236,100.0,1,9500000,2013,3,0.0,305
1,0,9,1.342194,195,78.0,1,37598,1996,8,0.0,336
1,22000000,7,7.106953999999999,275,106.0,0,17336370,1987,8,5.57220321622504,70
0,5300000,11,5.94395,176,122.0,0,3897799,2002,5,1.3223539697066171,348
1,12000000,7,6.631355999999999,275,93.0,0,61141030,2002,2,2.994008988014982,19
1,20000000,7,6.372278,275,124.0,0,60427839,2003,9,4.9850336826263355,411
1,72000000,7,9.807552000000001,275,131.0,0,27642707,2001,10,17.98201349100562,162
1,25000000,7,12.602438000000001,275,138.0,0,156822020,2003,10,6.231292103282919,405
0,0,7,7.10005,275,83.0,0,43579163,1986,3,0.0,306
1,70000000,7,14.116473999999998,275,125.0,0,32287044,2002,2,17.465052430087397,488
